,n,m,c,tipoFrec,maxDist
6080,20.0,10.0,21.0,3.0,10.0
6081,20.0,10.0,21.0,3.0,10.0
6082,20.0,10.0,21.0,3.0,10.0
6083,20.0,10.0,21.0,3.0,10.0
6084,20.0,10.0,21.0,3.0,10.0
6085,20.0,10.0,21.0,3.0,10.0
6086,20.0,10.0,21.0,3.0,10.0
6087,20.0,10.0,21.0,3.0,10.0
6088,20.0,10.0,21.0,3.0,10.0
6089,20.0,10.0,21.0,3.0,10.0
6090,20.0,10.0,21.0,3.0,10.0
6091,20.0,10.0,21.0,3.0,10.0
6092,20.0,10.0,21.0,3.0,10.0
6093,20.0,10.0,21.0,3.0,10.0
6094,20.0,10.0,21.0,3.0,10.0
6095,20.0,10.0,21.0,3.0,10.0
6096,20.0,10.0,21.0,3.0,10.0
6097,20.0,10.0,21.0,3.0,10.0
6098,20.0,10.0,21.0,3.0,10.0
6099,20.0,10.0,21.0,3.0,10.0
6100,20.0,10.0,22.0,3.0,10.0
6101,20.0,10.0,22.0,3.0,10.0
6102,20.0,10.0,22.0,3.0,10.0
6103,20.0,10.0,22.0,3.0,10.0
6104,20.0,10.0,22.0,3.0,10.0
6105,20.0,10.0,22.0,3.0,10.0
6106,20.0,10.0,22.0,3.0,10.0
6107,20.0,10.0,22.0,3.0,10.0
6108,20.0,10.0,22.0,3.0,10.0
6109,20.0,10.0,22.0,3.0,10.0
6110,20.0,10.0,22.0,3.0,10.0
6111,20.0,10.0,22.0,3.0,10.0
6112,20.0,10.0,22.0,3.0,10.0
6113,20.0,10.0,22.0,3.0,10.0
6114,20.0,10.0,22.0,3.0,10.0
6115,20.0,10.0,22.0,3.0,10.0
6116,20.0,10.0,22.0,3.0,10.0
6117,20.0,10.0,22.0,3.0,10.0
6118,20.0,10.0,22.0,3.0,10.0
6119,20.0,10.0,22.0,3.0,10.0
6120,20.0,10.0,22.0,3.0,10.0
6121,20.0,10.0,22.0,3.0,10.0
6122,20.0,10.0,22.0,3.0,10.0
6123,20.0,10.0,22.0,3.0,10.0
6124,20.0,10.0,22.0,3.0,10.0
6125,20.0,10.0,22.0,3.0,10.0
6126,20.0,10.0,22.0,3.0,10.0
6127,20.0,10.0,22.0,3.0,10.0
6128,20.0,10.0,22.0,3.0,10.0
6129,20.0,10.0,22.0,3.0,10.0
6130,20.0,10.0,22.0,3.0,10.0
6131,20.0,10.0,22.0,3.0,10.0
6132,20.0,10.0,22.0,3.0,10.0
6133,20.0,10.0,22.0,3.0,10.0
6134,20.0,10.0,22.0,3.0,10.0
6135,20.0,10.0,22.0,3.0,10.0
6136,20.0,10.0,22.0,3.0,10.0
6137,20.0,10.0,22.0,3.0,10.0
6138,20.0,10.0,22.0,3.0,10.0
6139,20.0,10.0,22.0,3.0,10.0
6140,20.0,10.0,22.0,3.0,10.0
6141,20.0,10.0,22.0,3.0,10.0
6142,20.0,10.0,22.0,3.0,10.0
6143,20.0,10.0,22.0,3.0,10.0
6144,20.0,10.0,22.0,3.0,10.0
6145,20.0,10.0,22.0,3.0,10.0
6146,20.0,10.0,22.0,3.0,10.0
6147,20.0,10.0,22.0,3.0,10.0
6148,20.0,10.0,22.0,3.0,10.0
6149,20.0,10.0,22.0,3.0,10.0
6150,20.0,10.0,22.0,3.0,10.0
6151,20.0,10.0,22.0,3.0,10.0
6152,20.0,10.0,22.0,3.0,10.0
6153,20.0,10.0,22.0,3.0,10.0
6154,20.0,10.0,22.0,3.0,10.0
6155,20.0,10.0,22.0,3.0,10.0
6156,20.0,10.0,22.0,3.0,10.0
6157,20.0,10.0,22.0,3.0,10.0
6158,20.0,10.0,22.0,3.0,10.0
6159,20.0,10.0,22.0,3.0,10.0
6160,20.0,10.0,22.0,3.0,10.0
6161,20.0,10.0,22.0,3.0,10.0
6162,20.0,10.0,22.0,3.0,10.0
6163,20.0,10.0,22.0,3.0,10.0
6164,20.0,10.0,22.0,3.0,10.0
6165,20.0,10.0,22.0,3.0,10.0
6166,20.0,10.0,22.0,3.0,10.0
6167,20.0,10.0,22.0,3.0,10.0
6168,20.0,10.0,22.0,3.0,10.0
6169,20.0,10.0,22.0,3.0,10.0
6170,20.0,10.0,22.0,3.0,10.0
6171,20.0,10.0,22.0,3.0,10.0
6172,20.0,10.0,22.0,3.0,10.0
6173,20.0,10.0,22.0,3.0,10.0
6174,20.0,10.0,22.0,3.0,10.0
6175,20.0,10.0,22.0,3.0,10.0
6176,20.0,10.0,22.0,3.0,10.0
6177,20.0,10.0,22.0,3.0,10.0
6178,20.0,10.0,22.0,3.0,10.0
6179,20.0,10.0,22.0,3.0,10.0
6180,20.0,10.0,22.0,3.0,10.0
6181,20.0,10.0,22.0,3.0,10.0
6182,20.0,10.0,22.0,3.0,10.0
6183,20.0,10.0,22.0,3.0,10.0
6184,20.0,10.0,22.0,3.0,10.0
6185,20.0,10.0,22.0,3.0,10.0
6186,20.0,10.0,22.0,3.0,10.0
6187,20.0,10.0,22.0,3.0,10.0
6188,20.0,10.0,22.0,3.0,10.0
6189,20.0,10.0,22.0,3.0,10.0
6190,20.0,10.0,22.0,3.0,10.0
6191,20.0,10.0,22.0,3.0,10.0
6192,20.0,10.0,22.0,3.0,10.0
6193,20.0,10.0,22.0,3.0,10.0
6194,20.0,10.0,22.0,3.0,10.0
6195,20.0,10.0,22.0,3.0,10.0
6196,20.0,10.0,22.0,3.0,10.0
6197,20.0,10.0,22.0,3.0,10.0
6198,20.0,10.0,22.0,3.0,10.0
6199,20.0,10.0,22.0,3.0,10.0
6200,20.0,10.0,23.0,3.0,10.0
6201,20.0,10.0,23.0,3.0,10.0
6202,20.0,10.0,23.0,3.0,10.0
6203,20.0,10.0,23.0,3.0,10.0
6204,20.0,10.0,23.0,3.0,10.0
6205,20.0,10.0,23.0,3.0,10.0
6206,20.0,10.0,23.0,3.0,10.0
6207,20.0,10.0,23.0,3.0,10.0
6208,20.0,10.0,23.0,3.0,10.0
6209,20.0,10.0,23.0,3.0,10.0
6210,20.0,10.0,23.0,3.0,10.0
6211,20.0,10.0,23.0,3.0,10.0
6212,20.0,10.0,23.0,3.0,10.0
6213,20.0,10.0,23.0,3.0,10.0
6214,20.0,10.0,23.0,3.0,10.0
6215,20.0,10.0,23.0,3.0,10.0
6216,20.0,10.0,23.0,3.0,10.0
6217,20.0,10.0,23.0,3.0,10.0
6218,20.0,10.0,23.0,3.0,10.0
6219,20.0,10.0,23.0,3.0,10.0
6220,20.0,10.0,23.0,3.0,10.0
6221,20.0,10.0,23.0,3.0,10.0
6222,20.0,10.0,23.0,3.0,10.0
6223,20.0,10.0,23.0,3.0,10.0
6224,20.0,10.0,23.0,3.0,10.0
6225,20.0,10.0,23.0,3.0,10.0
6226,20.0,10.0,23.0,3.0,10.0
6227,20.0,10.0,23.0,3.0,10.0
6228,20.0,10.0,23.0,3.0,10.0
6229,20.0,10.0,23.0,3.0,10.0
6230,20.0,10.0,23.0,3.0,10.0
6231,20.0,10.0,23.0,3.0,10.0
6232,20.0,10.0,23.0,3.0,10.0
6233,20.0,10.0,23.0,3.0,10.0
6234,20.0,10.0,23.0,3.0,10.0
6235,20.0,10.0,23.0,3.0,10.0
6236,20.0,10.0,23.0,3.0,10.0
6237,20.0,10.0,23.0,3.0,10.0
6238,20.0,10.0,23.0,3.0,10.0
6239,20.0,10.0,23.0,3.0,10.0
6240,20.0,10.0,23.0,3.0,10.0
6241,20.0,10.0,23.0,3.0,10.0
6242,20.0,10.0,23.0,3.0,10.0
6243,20.0,10.0,23.0,3.0,10.0
6244,20.0,10.0,23.0,3.0,10.0
6245,20.0,10.0,23.0,3.0,10.0
6246,20.0,10.0,23.0,3.0,10.0
6247,20.0,10.0,23.0,3.0,10.0
6248,20.0,10.0,23.0,3.0,10.0
6249,20.0,10.0,23.0,3.0,10.0
6250,20.0,10.0,23.0,3.0,10.0
6251,20.0,10.0,23.0,3.0,10.0
6252,20.0,10.0,23.0,3.0,10.0
6253,20.0,10.0,23.0,3.0,10.0
6254,20.0,10.0,23.0,3.0,10.0
6255,20.0,10.0,23.0,3.0,10.0
6256,20.0,10.0,23.0,3.0,10.0
6257,20.0,10.0,23.0,3.0,10.0
6258,20.0,10.0,23.0,3.0,10.0
6259,20.0,10.0,23.0,3.0,10.0
6260,20.0,10.0,23.0,3.0,10.0
6261,20.0,10.0,23.0,3.0,10.0
6262,20.0,10.0,23.0,3.0,10.0
6263,20.0,10.0,23.0,3.0,10.0
6264,20.0,10.0,23.0,3.0,10.0
6265,20.0,10.0,23.0,3.0,10.0
6266,20.0,10.0,23.0,3.0,10.0
6267,20.0,10.0,23.0,3.0,10.0
6268,20.0,10.0,23.0,3.0,10.0
6269,20.0,10.0,23.0,3.0,10.0
6270,20.0,10.0,23.0,3.0,10.0
6271,20.0,10.0,23.0,3.0,10.0
6272,20.0,10.0,23.0,3.0,10.0
6273,20.0,10.0,23.0,3.0,10.0
6274,20.0,10.0,23.0,3.0,10.0
6275,20.0,10.0,23.0,3.0,10.0
6276,20.0,10.0,23.0,3.0,10.0
6277,20.0,10.0,23.0,3.0,10.0
6278,20.0,10.0,23.0,3.0,10.0
6279,20.0,10.0,23.0,3.0,10.0
6280,20.0,10.0,23.0,3.0,10.0
6281,20.0,10.0,23.0,3.0,10.0
6282,20.0,10.0,23.0,3.0,10.0
6283,20.0,10.0,23.0,3.0,10.0
6284,20.0,10.0,23.0,3.0,10.0
6285,20.0,10.0,23.0,3.0,10.0
6286,20.0,10.0,23.0,3.0,10.0
6287,20.0,10.0,23.0,3.0,10.0
6288,20.0,10.0,23.0,3.0,10.0
6289,20.0,10.0,23.0,3.0,10.0
6290,20.0,10.0,23.0,3.0,10.0
6291,20.0,10.0,23.0,3.0,10.0
6292,20.0,10.0,23.0,3.0,10.0
6293,20.0,10.0,23.0,3.0,10.0
6294,20.0,10.0,23.0,3.0,10.0
6295,20.0,10.0,23.0,3.0,10.0
6296,20.0,10.0,23.0,3.0,10.0
6297,20.0,10.0,23.0,3.0,10.0
6298,20.0,10.0,23.0,3.0,10.0
6299,20.0,10.0,23.0,3.0,10.0
6300,20.0,20.0,26.0,1.0,20.0
6301,20.0,20.0,26.0,1.0,20.0
6302,20.0,20.0,26.0,1.0,20.0
6303,20.0,20.0,26.0,1.0,19.0
6304,20.0,20.0,26.0,1.0,20.0
6305,20.0,20.0,26.0,1.0,20.0
6306,20.0,20.0,26.0,1.0,20.0
6307,20.0,20.0,26.0,1.0,20.0
6308,20.0,20.0,26.0,1.0,20.0
6309,20.0,20.0,26.0,1.0,20.0
6310,20.0,20.0,26.0,1.0,20.0
6311,20.0,20.0,26.0,1.0,20.0
6312,20.0,20.0,26.0,1.0,20.0
6313,20.0,20.0,26.0,1.0,20.0
6314,20.0,20.0,26.0,1.0,20.0
6315,20.0,20.0,26.0,1.0,20.0
6316,20.0,20.0,26.0,1.0,19.0
6317,20.0,20.0,26.0,1.0,20.0
6318,20.0,20.0,26.0,1.0,20.0
6319,20.0,20.0,26.0,1.0,20.0
6320,20.0,20.0,26.0,1.0,20.0
6321,20.0,20.0,26.0,1.0,20.0
6322,20.0,20.0,26.0,1.0,20.0
6323,20.0,20.0,26.0,1.0,19.0
6324,20.0,20.0,26.0,1.0,20.0
6325,20.0,20.0,26.0,1.0,20.0
6326,20.0,20.0,26.0,1.0,20.0
6327,20.0,20.0,26.0,1.0,20.0
6328,20.0,20.0,26.0,1.0,20.0
6329,20.0,20.0,26.0,1.0,20.0
6330,20.0,20.0,26.0,1.0,20.0
6331,20.0,20.0,26.0,1.0,20.0
6332,20.0,20.0,26.0,1.0,20.0
6333,20.0,20.0,26.0,1.0,20.0
6334,20.0,20.0,26.0,1.0,20.0
6335,20.0,20.0,26.0,1.0,20.0
6336,20.0,20.0,26.0,1.0,20.0
6337,20.0,20.0,26.0,1.0,20.0
6338,20.0,20.0,26.0,1.0,20.0
6339,20.0,20.0,26.0,1.0,20.0
6340,20.0,20.0,26.0,1.0,20.0
6341,20.0,20.0,26.0,1.0,20.0
6342,20.0,20.0,26.0,1.0,20.0
6343,20.0,20.0,26.0,1.0,20.0
6344,20.0,20.0,26.0,1.0,20.0
6345,20.0,20.0,26.0,1.0,20.0
6346,20.0,20.0,26.0,1.0,19.0
6347,20.0,20.0,26.0,1.0,20.0
6348,20.0,20.0,26.0,1.0,20.0
6349,20.0,20.0,26.0,1.0,20.0
6350,20.0,20.0,26.0,1.0,20.0
6351,20.0,20.0,26.0,1.0,20.0
6352,20.0,20.0,26.0,1.0,20.0
6353,20.0,20.0,26.0,1.0,20.0
6354,20.0,20.0,26.0,1.0,20.0
6355,20.0,20.0,26.0,1.0,20.0
6356,20.0,20.0,26.0,1.0,20.0
6357,20.0,20.0,26.0,1.0,20.0
6358,20.0,20.0,26.0,1.0,20.0
6359,20.0,20.0,26.0,1.0,20.0
6360,20.0,20.0,26.0,1.0,20.0
6361,20.0,20.0,26.0,1.0,20.0
6362,20.0,20.0,26.0,1.0,20.0
6363,20.0,20.0,26.0,1.0,20.0
6364,20.0,20.0,26.0,1.0,19.0
6365,20.0,20.0,26.0,1.0,20.0
6366,20.0,20.0,26.0,1.0,20.0
6367,20.0,20.0,26.0,1.0,20.0
6368,20.0,20.0,26.0,1.0,20.0
6369,20.0,20.0,26.0,1.0,20.0
6370,20.0,20.0,26.0,1.0,20.0
6371,20.0,20.0,26.0,1.0,20.0
6372,20.0,20.0,26.0,1.0,20.0
6373,20.0,20.0,26.0,1.0,20.0
6374,20.0,20.0,26.0,1.0,20.0
6375,20.0,20.0,26.0,1.0,20.0
6376,20.0,20.0,26.0,1.0,20.0
6377,20.0,20.0,26.0,1.0,20.0
6378,20.0,20.0,26.0,1.0,20.0
6379,20.0,20.0,26.0,1.0,20.0
6380,20.0,20.0,26.0,1.0,20.0
6381,20.0,20.0,26.0,1.0,20.0
6382,20.0,20.0,26.0,1.0,19.0
6383,20.0,20.0,26.0,1.0,20.0
6384,20.0,20.0,26.0,1.0,20.0
6385,20.0,20.0,26.0,1.0,20.0
6386,20.0,20.0,26.0,1.0,20.0
6387,20.0,20.0,26.0,1.0,19.0
6388,20.0,20.0,26.0,1.0,20.0
6389,20.0,20.0,26.0,1.0,20.0
6390,20.0,20.0,26.0,1.0,20.0
6391,20.0,20.0,26.0,1.0,19.0
6392,20.0,20.0,26.0,1.0,20.0
6393,20.0,20.0,26.0,1.0,20.0
6394,20.0,20.0,26.0,1.0,19.0
6395,20.0,20.0,26.0,1.0,20.0
6396,20.0,20.0,26.0,1.0,20.0
6397,20.0,20.0,26.0,1.0,20.0
6398,20.0,20.0,26.0,1.0,20.0
6399,20.0,20.0,26.0,1.0,20.0
6400,20.0,20.0,26.0,1.0,20.0
6401,20.0,20.0,26.0,1.0,20.0
6402,20.0,20.0,26.0,1.0,19.0
6403,20.0,20.0,26.0,1.0,20.0
6404,20.0,20.0,26.0,1.0,20.0
6405,20.0,20.0,26.0,1.0,19.0
6406,20.0,20.0,26.0,1.0,20.0
6407,20.0,20.0,26.0,1.0,20.0
6408,20.0,20.0,26.0,1.0,20.0
6409,20.0,20.0,26.0,1.0,20.0
6410,20.0,20.0,26.0,1.0,20.0
6411,20.0,20.0,26.0,1.0,19.0
6412,20.0,20.0,26.0,1.0,20.0
6413,20.0,20.0,26.0,1.0,20.0
6414,20.0,20.0,26.0,1.0,20.0
6415,20.0,20.0,26.0,1.0,19.0
6416,20.0,20.0,26.0,1.0,20.0
6417,20.0,20.0,26.0,1.0,20.0
6418,20.0,20.0,26.0,1.0,19.0
6419,20.0,20.0,26.0,1.0,19.0
6420,20.0,20.0,26.0,1.0,19.0
6421,20.0,20.0,26.0,1.0,20.0
6422,20.0,20.0,26.0,1.0,19.0
6423,20.0,20.0,26.0,1.0,20.0
6424,20.0,20.0,26.0,1.0,20.0
6425,20.0,20.0,26.0,1.0,20.0
6426,20.0,20.0,26.0,1.0,19.0
6427,20.0,20.0,26.0,1.0,19.0
6428,20.0,20.0,26.0,1.0,20.0
6429,20.0,20.0,26.0,1.0,20.0
6430,20.0,20.0,26.0,1.0,19.0
6431,20.0,20.0,26.0,1.0,20.0
6432,20.0,20.0,26.0,1.0,20.0
6433,20.0,20.0,26.0,1.0,20.0
6434,20.0,20.0,26.0,1.0,20.0
6435,20.0,20.0,26.0,1.0,20.0
6436,20.0,20.0,26.0,1.0,19.0
6437,20.0,20.0,26.0,1.0,20.0
6438,20.0,20.0,26.0,1.0,20.0
6439,20.0,20.0,26.0,1.0,19.0
6440,20.0,20.0,26.0,1.0,20.0
6441,20.0,20.0,26.0,1.0,20.0
6442,20.0,20.0,26.0,1.0,20.0
6443,20.0,20.0,26.0,1.0,19.0
6444,20.0,20.0,26.0,1.0,20.0
6445,20.0,20.0,26.0,1.0,20.0
6446,20.0,20.0,26.0,1.0,20.0
6447,20.0,20.0,26.0,1.0,19.0
6448,20.0,20.0,26.0,1.0,20.0
6449,20.0,20.0,26.0,1.0,19.0
6450,20.0,20.0,26.0,1.0,20.0
6451,20.0,20.0,26.0,1.0,20.0
6452,20.0,20.0,26.0,1.0,20.0
6453,20.0,20.0,26.0,1.0,20.0
6454,20.0,20.0,26.0,1.0,20.0
6455,20.0,20.0,26.0,1.0,20.0
6456,20.0,20.0,26.0,1.0,19.0
6457,20.0,20.0,26.0,1.0,20.0
6458,20.0,20.0,26.0,1.0,20.0
6459,20.0,20.0,26.0,1.0,20.0
6460,20.0,20.0,26.0,1.0,20.0
6461,20.0,20.0,26.0,1.0,20.0
6462,20.0,20.0,26.0,1.0,20.0
6463,20.0,20.0,26.0,1.0,20.0
6464,20.0,20.0,26.0,1.0,20.0
6465,20.0,20.0,26.0,1.0,20.0
6466,20.0,20.0,26.0,1.0,20.0
6467,20.0,20.0,26.0,1.0,20.0
6468,20.0,20.0,26.0,1.0,20.0
6469,20.0,20.0,26.0,1.0,20.0
6470,20.0,20.0,26.0,1.0,20.0
6471,20.0,20.0,26.0,1.0,19.0
6472,20.0,20.0,26.0,1.0,20.0
6473,20.0,20.0,26.0,1.0,19.0
6474,20.0,20.0,26.0,1.0,20.0
6475,20.0,20.0,26.0,1.0,20.0
6476,20.0,20.0,26.0,1.0,20.0
6477,20.0,20.0,26.0,1.0,20.0
6478,20.0,20.0,26.0,1.0,20.0
6479,20.0,20.0,26.0,1.0,20.0
6480,20.0,20.0,26.0,1.0,20.0
6481,20.0,20.0,26.0,1.0,20.0
6482,20.0,20.0,26.0,1.0,20.0
6483,20.0,20.0,26.0,1.0,20.0
6484,20.0,20.0,26.0,1.0,19.0
6485,20.0,20.0,26.0,1.0,20.0
6486,20.0,20.0,26.0,1.0,20.0
6487,20.0,20.0,26.0,1.0,20.0
6488,20.0,20.0,26.0,1.0,20.0
6489,20.0,20.0,26.0,1.0,20.0
6490,20.0,20.0,26.0,1.0,20.0
6491,20.0,20.0,26.0,1.0,20.0
6492,20.0,20.0,26.0,1.0,20.0
6493,20.0,20.0,26.0,1.0,20.0
6494,20.0,20.0,26.0,1.0,20.0
6495,20.0,20.0,26.0,1.0,19.0
6496,20.0,20.0,26.0,1.0,20.0
6497,20.0,20.0,26.0,1.0,20.0
6498,20.0,20.0,26.0,1.0,19.0
6499,20.0,20.0,26.0,1.0,20.0
6500,20.0,20.0,26.0,1.0,20.0
6501,20.0,20.0,26.0,1.0,20.0
6502,20.0,20.0,26.0,1.0,20.0
6503,20.0,20.0,26.0,1.0,20.0
6504,20.0,20.0,26.0,1.0,20.0
6505,20.0,20.0,26.0,1.0,20.0
6506,20.0,20.0,26.0,1.0,20.0
6507,20.0,20.0,26.0,1.0,20.0
6508,20.0,20.0,26.0,1.0,20.0
6509,20.0,20.0,26.0,1.0,20.0
6510,20.0,20.0,26.0,1.0,20.0
6511,20.0,20.0,26.0,1.0,20.0
6512,20.0,20.0,26.0,1.0,20.0
6513,20.0,20.0,26.0,1.0,20.0
6514,20.0,20.0,26.0,1.0,19.0
6515,20.0,20.0,26.0,1.0,20.0
6516,20.0,20.0,26.0,1.0,20.0
6517,20.0,20.0,26.0,1.0,20.0
6518,20.0,20.0,26.0,1.0,20.0
6519,20.0,20.0,26.0,1.0,20.0
6520,20.0,20.0,26.0,1.0,20.0
6521,20.0,20.0,26.0,1.0,20.0
6522,20.0,20.0,26.0,1.0,20.0
6523,20.0,20.0,26.0,1.0,20.0
6524,20.0,20.0,26.0,1.0,20.0
6525,20.0,20.0,26.0,1.0,20.0
6526,20.0,20.0,26.0,1.0,20.0
6527,20.0,20.0,26.0,1.0,20.0
6528,20.0,20.0,26.0,1.0,20.0
6529,20.0,20.0,26.0,1.0,20.0
6530,20.0,20.0,26.0,1.0,20.0
6531,20.0,20.0,26.0,1.0,20.0
6532,20.0,20.0,26.0,1.0,20.0
6533,20.0,20.0,26.0,1.0,20.0
6534,20.0,20.0,26.0,1.0,20.0
6535,20.0,20.0,26.0,1.0,20.0
6536,20.0,20.0,26.0,1.0,20.0
6537,20.0,20.0,26.0,1.0,20.0
6538,20.0,20.0,26.0,1.0,20.0
6539,20.0,20.0,26.0,1.0,20.0
6540,20.0,20.0,26.0,1.0,20.0
6541,20.0,20.0,26.0,1.0,20.0
6542,20.0,20.0,26.0,1.0,20.0
6543,20.0,20.0,26.0,1.0,20.0
6544,20.0,20.0,26.0,1.0,20.0
6545,20.0,20.0,26.0,1.0,20.0
6546,20.0,20.0,26.0,1.0,20.0
6547,20.0,20.0,26.0,1.0,20.0
6548,20.0,20.0,26.0,1.0,20.0
6549,20.0,20.0,26.0,1.0,19.0
6550,20.0,20.0,26.0,1.0,20.0
6551,20.0,20.0,26.0,1.0,20.0
6552,20.0,20.0,26.0,1.0,20.0
6553,20.0,20.0,26.0,1.0,20.0
6554,20.0,20.0,26.0,1.0,20.0
6555,20.0,20.0,26.0,1.0,20.0
6556,20.0,20.0,26.0,1.0,20.0
6557,20.0,20.0,26.0,1.0,20.0
6558,20.0,20.0,26.0,1.0,19.0
6559,20.0,20.0,26.0,1.0,20.0
6560,20.0,20.0,26.0,1.0,20.0
6561,20.0,20.0,26.0,1.0,20.0
6562,20.0,20.0,26.0,1.0,20.0
6563,20.0,20.0,26.0,1.0,20.0
6564,20.0,20.0,26.0,1.0,20.0
6565,20.0,20.0,26.0,1.0,19.0
6566,20.0,20.0,26.0,1.0,20.0
6567,20.0,20.0,26.0,1.0,20.0
6568,20.0,20.0,26.0,1.0,20.0
6569,20.0,20.0,26.0,1.0,20.0
6570,20.0,20.0,26.0,1.0,20.0
6571,20.0,20.0,26.0,1.0,20.0
6572,20.0,20.0,26.0,1.0,20.0
6573,20.0,20.0,26.0,1.0,19.0
6574,20.0,20.0,26.0,1.0,20.0
6575,20.0,20.0,26.0,1.0,20.0
6576,20.0,20.0,26.0,1.0,20.0
6577,20.0,20.0,26.0,1.0,20.0
6578,20.0,20.0,26.0,1.0,19.0
6579,20.0,20.0,26.0,1.0,20.0
6580,20.0,20.0,26.0,1.0,20.0
6581,20.0,20.0,26.0,1.0,20.0
6582,20.0,20.0,26.0,1.0,20.0
6583,20.0,20.0,26.0,1.0,20.0
6584,20.0,20.0,26.0,1.0,20.0
6585,20.0,20.0,26.0,1.0,20.0
6586,20.0,20.0,26.0,1.0,20.0
6587,20.0,20.0,26.0,1.0,20.0
6588,20.0,20.0,26.0,1.0,20.0
6589,20.0,20.0,26.0,1.0,20.0
6590,20.0,20.0,26.0,1.0,20.0
6591,20.0,20.0,26.0,1.0,20.0
6592,20.0,20.0,26.0,1.0,20.0
6593,20.0,20.0,26.0,1.0,20.0
6594,20.0,20.0,26.0,1.0,20.0
6595,20.0,20.0,26.0,1.0,20.0
6596,20.0,20.0,26.0,1.0,20.0
6597,20.0,20.0,26.0,1.0,19.0
6598,20.0,20.0,26.0,1.0,20.0
6599,20.0,20.0,26.0,1.0,20.0
6600,20.0,20.0,26.0,2.0,20.0
6601,20.0,20.0,26.0,2.0,20.0
6602,20.0,20.0,26.0,2.0,20.0
6603,20.0,20.0,26.0,2.0,20.0
6604,20.0,20.0,26.0,2.0,20.0
6605,20.0,20.0,26.0,2.0,20.0
6606,20.0,20.0,26.0,2.0,20.0
6607,20.0,20.0,26.0,2.0,20.0
6608,20.0,20.0,26.0,2.0,20.0
6609,20.0,20.0,26.0,2.0,20.0
6610,20.0,20.0,26.0,2.0,20.0
6611,20.0,20.0,26.0,2.0,20.0
6612,20.0,20.0,26.0,2.0,20.0
6613,20.0,20.0,26.0,2.0,20.0
6614,20.0,20.0,26.0,2.0,20.0
6615,20.0,20.0,26.0,2.0,20.0
6616,20.0,20.0,26.0,2.0,20.0
6617,20.0,20.0,26.0,2.0,20.0
6618,20.0,20.0,26.0,2.0,20.0
6619,20.0,20.0,26.0,2.0,20.0
6620,20.0,20.0,26.0,2.0,20.0
6621,20.0,20.0,26.0,2.0,20.0
6622,20.0,20.0,26.0,2.0,20.0
6623,20.0,20.0,26.0,2.0,20.0
6624,20.0,20.0,26.0,2.0,20.0
6625,20.0,20.0,26.0,2.0,20.0
6626,20.0,20.0,26.0,2.0,20.0
6627,20.0,20.0,26.0,2.0,20.0
6628,20.0,20.0,26.0,2.0,20.0
6629,20.0,20.0,26.0,2.0,20.0
6630,20.0,20.0,26.0,2.0,20.0
6631,20.0,20.0,26.0,2.0,20.0
6632,20.0,20.0,26.0,2.0,20.0
6633,20.0,20.0,26.0,2.0,20.0
6634,20.0,20.0,26.0,2.0,20.0
6635,20.0,20.0,26.0,2.0,20.0
6636,20.0,20.0,26.0,2.0,20.0
6637,20.0,20.0,26.0,2.0,20.0
6638,20.0,20.0,26.0,2.0,20.0
6639,20.0,20.0,26.0,2.0,20.0
6640,20.0,20.0,26.0,2.0,20.0
6641,20.0,20.0,26.0,2.0,20.0
6642,20.0,20.0,26.0,2.0,20.0
6643,20.0,20.0,26.0,2.0,20.0
6644,20.0,20.0,26.0,2.0,20.0
6645,20.0,20.0,26.0,2.0,20.0
6646,20.0,20.0,26.0,2.0,20.0
6647,20.0,20.0,26.0,2.0,20.0
6648,20.0,20.0,26.0,2.0,20.0
6649,20.0,20.0,26.0,2.0,20.0
6650,20.0,20.0,26.0,2.0,20.0
6651,20.0,20.0,26.0,2.0,20.0
6652,20.0,20.0,26.0,2.0,20.0
6653,20.0,20.0,26.0,2.0,20.0
6654,20.0,20.0,26.0,2.0,20.0
6655,20.0,20.0,26.0,2.0,20.0
6656,20.0,20.0,26.0,2.0,20.0
6657,20.0,20.0,26.0,2.0,20.0
6658,20.0,20.0,26.0,2.0,20.0
6659,20.0,20.0,26.0,2.0,20.0
6660,20.0,20.0,26.0,2.0,20.0
6661,20.0,20.0,26.0,2.0,20.0
6662,20.0,20.0,26.0,2.0,20.0
6663,20.0,20.0,26.0,2.0,20.0
6664,20.0,20.0,26.0,2.0,20.0
6665,20.0,20.0,26.0,2.0,20.0
6666,20.0,20.0,26.0,2.0,20.0
6667,20.0,20.0,26.0,2.0,20.0
6668,20.0,20.0,26.0,2.0,20.0
6669,20.0,20.0,26.0,2.0,20.0
6670,20.0,20.0,26.0,2.0,20.0
6671,20.0,20.0,26.0,2.0,20.0
6672,20.0,20.0,26.0,2.0,20.0
6673,20.0,20.0,26.0,2.0,20.0
6674,20.0,20.0,26.0,2.0,20.0
6675,20.0,20.0,26.0,2.0,20.0
6676,20.0,20.0,26.0,2.0,20.0
6677,20.0,20.0,26.0,2.0,20.0
6678,20.0,20.0,26.0,2.0,20.0
6679,20.0,20.0,26.0,2.0,20.0
6680,20.0,20.0,26.0,2.0,20.0
6681,20.0,20.0,26.0,2.0,20.0
6682,20.0,20.0,26.0,2.0,20.0
6683,20.0,20.0,26.0,2.0,20.0
6684,20.0,20.0,26.0,2.0,20.0
6685,20.0,20.0,26.0,2.0,20.0
6686,20.0,20.0,26.0,2.0,20.0
