,n,m,c,tipoFrec,maxDist,maxDist%
964,15.0,300.0,4.0,2.0,262.0,12.666666666666671
965,15.0,300.0,4.0,2.0,261.0,13.0
966,15.0,300.0,4.0,2.0,262.0,12.666666666666671
967,15.0,300.0,4.0,2.0,264.0,12.0
968,15.0,300.0,4.0,2.0,262.0,12.666666666666671
969,15.0,300.0,4.0,2.0,264.0,12.0
970,15.0,300.0,4.0,2.0,261.0,13.0
971,15.0,300.0,4.0,2.0,260.0,13.333333333333329
972,15.0,300.0,4.0,2.0,263.0,12.333333333333329
973,15.0,300.0,4.0,2.0,263.0,12.333333333333329
974,15.0,300.0,4.0,2.0,265.0,11.666666666666671
975,15.0,300.0,4.0,2.0,261.0,13.0
976,15.0,300.0,4.0,2.0,259.0,13.666666666666671
977,15.0,300.0,4.0,2.0,263.0,12.333333333333329
978,15.0,300.0,4.0,2.0,260.0,13.333333333333329
979,15.0,300.0,4.0,2.0,259.0,13.666666666666671
980,15.0,300.0,4.0,2.0,260.0,13.333333333333329
981,15.0,300.0,4.0,2.0,260.0,13.333333333333329
982,15.0,300.0,4.0,2.0,261.0,13.0
983,15.0,300.0,4.0,2.0,261.0,13.0
984,15.0,300.0,4.0,2.0,260.0,13.333333333333329
985,15.0,300.0,4.0,2.0,261.0,13.0
986,15.0,300.0,4.0,2.0,259.0,13.666666666666671
987,15.0,300.0,4.0,2.0,265.0,11.666666666666671
988,15.0,300.0,4.0,2.0,263.0,12.333333333333329
989,15.0,300.0,4.0,2.0,260.0,13.333333333333329
990,15.0,300.0,4.0,3.0,237.0,21.0
991,15.0,300.0,4.0,3.0,235.0,21.66666666666667
992,15.0,300.0,4.0,3.0,238.0,20.66666666666667
993,15.0,300.0,4.0,3.0,239.0,20.33333333333333
994,15.0,300.0,4.0,3.0,240.0,20.0
995,15.0,300.0,4.0,3.0,233.0,22.33333333333333
996,15.0,300.0,4.0,3.0,234.0,22.0
997,15.0,300.0,4.0,3.0,237.0,21.0
998,15.0,300.0,4.0,3.0,237.0,21.0
999,15.0,300.0,4.0,3.0,238.0,20.66666666666667
1000,15.0,300.0,4.0,3.0,245.0,18.33333333333333
1001,15.0,300.0,4.0,3.0,229.0,23.66666666666667
1002,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1003,15.0,300.0,4.0,3.0,241.0,19.66666666666667
1004,15.0,300.0,4.0,3.0,247.0,17.66666666666667
1005,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1006,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1007,15.0,300.0,4.0,3.0,243.0,19.0
1008,15.0,300.0,4.0,3.0,244.0,18.66666666666667
1009,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1010,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1011,15.0,300.0,4.0,3.0,240.0,20.0
1012,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1013,15.0,300.0,4.0,3.0,237.0,21.0
1014,15.0,300.0,4.0,3.0,243.0,19.0
1015,15.0,300.0,4.0,3.0,234.0,22.0
1016,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1017,15.0,300.0,4.0,3.0,241.0,19.66666666666667
1018,15.0,300.0,4.0,3.0,234.0,22.0
1019,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1020,15.0,300.0,4.0,3.0,238.0,20.66666666666667
1021,15.0,300.0,4.0,3.0,237.0,21.0
1022,15.0,300.0,4.0,3.0,244.0,18.66666666666667
1023,15.0,300.0,4.0,3.0,247.0,17.66666666666667
1024,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1025,15.0,300.0,4.0,3.0,231.0,23.0
1026,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1027,15.0,300.0,4.0,3.0,240.0,20.0
1028,15.0,300.0,4.0,3.0,241.0,19.66666666666667
1029,15.0,300.0,4.0,3.0,249.0,17.0
1030,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1031,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1032,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1033,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1034,15.0,300.0,4.0,3.0,238.0,20.66666666666667
1035,15.0,300.0,4.0,3.0,232.0,22.66666666666667
1036,15.0,300.0,4.0,3.0,234.0,22.0
1037,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1038,15.0,300.0,4.0,3.0,244.0,18.66666666666667
1039,15.0,300.0,4.0,3.0,238.0,20.66666666666667
1040,15.0,300.0,4.0,3.0,238.0,20.66666666666667
1041,15.0,300.0,4.0,3.0,234.0,22.0
1042,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1043,15.0,300.0,4.0,3.0,243.0,19.0
1044,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1045,15.0,300.0,4.0,3.0,241.0,19.66666666666667
1046,15.0,300.0,4.0,3.0,237.0,21.0
1047,15.0,300.0,4.0,3.0,240.0,20.0
1048,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1049,15.0,300.0,4.0,3.0,237.0,21.0
1050,15.0,300.0,4.0,3.0,236.0,21.33333333333333
1051,15.0,300.0,4.0,3.0,243.0,19.0
1052,15.0,300.0,4.0,3.0,231.0,23.0
1053,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1054,15.0,300.0,4.0,3.0,243.0,19.0
1055,15.0,300.0,4.0,3.0,236.0,21.33333333333333
1056,15.0,300.0,4.0,3.0,237.0,21.0
1057,15.0,300.0,4.0,3.0,236.0,21.33333333333333
1058,15.0,300.0,4.0,3.0,244.0,18.66666666666667
1059,15.0,300.0,4.0,3.0,233.0,22.33333333333333
1060,15.0,300.0,4.0,3.0,236.0,21.33333333333333
1061,15.0,300.0,4.0,3.0,232.0,22.66666666666667
1062,15.0,300.0,4.0,3.0,236.0,21.33333333333333
1063,15.0,300.0,4.0,3.0,237.0,21.0
1064,15.0,300.0,4.0,3.0,231.0,23.0
1065,15.0,300.0,4.0,3.0,232.0,22.66666666666667
1066,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1067,15.0,300.0,4.0,3.0,246.0,18.0
1068,15.0,300.0,4.0,3.0,231.0,23.0
1069,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1070,15.0,300.0,4.0,3.0,250.0,16.66666666666667
1071,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1072,15.0,300.0,4.0,3.0,235.0,21.66666666666667
1073,15.0,300.0,4.0,3.0,236.0,21.33333333333333
1074,15.0,300.0,4.0,3.0,237.0,21.0
1075,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1076,15.0,300.0,4.0,3.0,231.0,23.0
1077,15.0,300.0,4.0,3.0,239.0,20.33333333333333
1078,15.0,300.0,4.0,3.0,240.0,20.0
1079,15.0,300.0,4.0,3.0,242.0,19.33333333333333
1080,15.0,500.0,4.0,1.0,348.0,30.400000000000006
1081,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1082,15.0,500.0,4.0,1.0,347.0,30.599999999999994
1083,15.0,500.0,4.0,1.0,340.0,32.0
1084,15.0,500.0,4.0,1.0,347.0,30.599999999999994
1085,15.0,500.0,4.0,1.0,344.0,31.200000000000003
1086,15.0,500.0,4.0,1.0,350.0,30.0
1087,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1088,15.0,500.0,4.0,1.0,337.0,32.599999999999994
1089,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1090,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1091,15.0,500.0,4.0,1.0,351.0,29.799999999999997
1092,15.0,500.0,4.0,1.0,339.0,32.2
1093,15.0,500.0,4.0,1.0,351.0,29.799999999999997
1094,15.0,500.0,4.0,1.0,344.0,31.200000000000003
1095,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1096,15.0,500.0,4.0,1.0,345.0,31.0
1097,15.0,500.0,4.0,1.0,337.0,32.599999999999994
1098,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1099,15.0,500.0,4.0,1.0,349.0,30.200000000000003
1100,15.0,500.0,4.0,1.0,348.0,30.400000000000006
1101,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1102,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1103,15.0,500.0,4.0,1.0,348.0,30.400000000000006
1104,15.0,500.0,4.0,1.0,339.0,32.2
1105,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1106,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1107,15.0,500.0,4.0,1.0,345.0,31.0
1108,15.0,500.0,4.0,1.0,339.0,32.2
1109,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1110,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1111,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1112,15.0,500.0,4.0,1.0,350.0,30.0
1113,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1114,15.0,500.0,4.0,1.0,345.0,31.0
1115,15.0,500.0,4.0,1.0,347.0,30.599999999999994
1116,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1117,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1118,15.0,500.0,4.0,1.0,333.0,33.400000000000006
1119,15.0,500.0,4.0,1.0,340.0,32.0
1120,15.0,500.0,4.0,1.0,344.0,31.200000000000003
1121,15.0,500.0,4.0,1.0,347.0,30.599999999999994
1122,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1123,15.0,500.0,4.0,1.0,336.0,32.8
1124,15.0,500.0,4.0,1.0,340.0,32.0
1125,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1126,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1127,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1128,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1129,15.0,500.0,4.0,1.0,350.0,30.0
1130,15.0,500.0,4.0,1.0,351.0,29.799999999999997
1131,15.0,500.0,4.0,1.0,352.0,29.599999999999994
1132,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1133,15.0,500.0,4.0,1.0,349.0,30.200000000000003
1134,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1135,15.0,500.0,4.0,1.0,349.0,30.200000000000003
1136,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1137,15.0,500.0,4.0,1.0,336.0,32.8
1138,15.0,500.0,4.0,1.0,345.0,31.0
1139,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1140,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1141,15.0,500.0,4.0,1.0,350.0,30.0
1142,15.0,500.0,4.0,1.0,357.0,28.599999999999994
1143,15.0,500.0,4.0,1.0,340.0,32.0
1144,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1145,15.0,500.0,4.0,1.0,340.0,32.0
1146,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1147,15.0,500.0,4.0,1.0,347.0,30.599999999999994
1148,15.0,500.0,4.0,1.0,340.0,32.0
1149,15.0,500.0,4.0,1.0,347.0,30.599999999999994
1150,15.0,500.0,4.0,1.0,343.0,31.400000000000006
1151,15.0,500.0,4.0,1.0,339.0,32.2
1152,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1153,15.0,500.0,4.0,1.0,346.0,30.799999999999997
1154,15.0,500.0,4.0,1.0,340.0,32.0
1155,15.0,500.0,4.0,1.0,339.0,32.2
1156,15.0,500.0,4.0,1.0,345.0,31.0
1157,15.0,500.0,4.0,1.0,344.0,31.200000000000003
1158,15.0,500.0,4.0,1.0,348.0,30.400000000000006
1159,15.0,500.0,4.0,1.0,339.0,32.2
1160,15.0,500.0,4.0,1.0,335.0,33.0
1161,15.0,500.0,4.0,1.0,345.0,31.0
1162,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1163,15.0,500.0,4.0,1.0,341.0,31.799999999999997
1164,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1165,15.0,500.0,4.0,1.0,335.0,33.0
1166,15.0,500.0,4.0,1.0,342.0,31.599999999999994
1167,15.0,500.0,4.0,1.0,344.0,31.200000000000003
1168,15.0,500.0,4.0,1.0,344.0,31.200000000000003
1169,15.0,500.0,4.0,1.0,339.0,32.2
1170,15.0,500.0,4.0,2.0,437.0,12.599999999999994
1171,15.0,500.0,4.0,2.0,430.0,14.0
1172,15.0,500.0,4.0,2.0,439.0,12.200000000000003
1173,15.0,500.0,4.0,2.0,431.0,13.799999999999997
1174,15.0,500.0,4.0,2.0,441.0,11.799999999999997
1175,15.0,500.0,4.0,2.0,440.0,12.0
1176,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1177,15.0,500.0,4.0,2.0,440.0,12.0
1178,15.0,500.0,4.0,2.0,439.0,12.200000000000003
1179,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1180,15.0,500.0,4.0,2.0,445.0,11.0
1181,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1182,15.0,500.0,4.0,2.0,443.0,11.400000000000006
1183,15.0,500.0,4.0,2.0,441.0,11.799999999999997
1184,15.0,500.0,4.0,2.0,440.0,12.0
1185,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1186,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1187,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1188,15.0,500.0,4.0,2.0,442.0,11.599999999999994
1189,15.0,500.0,4.0,2.0,440.0,12.0
1190,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1191,15.0,500.0,4.0,2.0,432.0,13.599999999999994
1192,15.0,500.0,4.0,2.0,438.0,12.400000000000006
1193,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1194,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1195,15.0,500.0,4.0,2.0,440.0,12.0
1196,15.0,500.0,4.0,2.0,438.0,12.400000000000006
1197,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1198,15.0,500.0,4.0,2.0,431.0,13.799999999999997
1199,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1200,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1201,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1202,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1203,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1204,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1205,15.0,500.0,4.0,2.0,437.0,12.599999999999994
1206,15.0,500.0,4.0,2.0,442.0,11.599999999999994
1207,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1208,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1209,15.0,500.0,4.0,2.0,439.0,12.200000000000003
1210,15.0,500.0,4.0,2.0,431.0,13.799999999999997
1211,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1212,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1213,15.0,500.0,4.0,2.0,435.0,13.0
1214,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1215,15.0,500.0,4.0,2.0,433.0,13.400000000000006
1216,15.0,500.0,4.0,2.0,430.0,14.0
1217,15.0,500.0,4.0,2.0,430.0,14.0
1218,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1219,15.0,500.0,4.0,2.0,435.0,13.0
1220,15.0,500.0,4.0,2.0,440.0,12.0
1221,15.0,500.0,4.0,2.0,430.0,14.0
1222,15.0,500.0,4.0,2.0,431.0,13.799999999999997
1223,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1224,15.0,500.0,4.0,2.0,429.0,14.200000000000003
1225,15.0,500.0,4.0,2.0,437.0,12.599999999999994
1226,15.0,500.0,4.0,2.0,435.0,13.0
1227,15.0,500.0,4.0,2.0,438.0,12.400000000000006
1228,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1229,15.0,500.0,4.0,2.0,438.0,12.400000000000006
1230,15.0,500.0,4.0,2.0,439.0,12.200000000000003
1231,15.0,500.0,4.0,2.0,439.0,12.200000000000003
1232,15.0,500.0,4.0,2.0,435.0,13.0
1233,15.0,500.0,4.0,2.0,431.0,13.799999999999997
1234,15.0,500.0,4.0,2.0,442.0,11.599999999999994
1235,15.0,500.0,4.0,2.0,441.0,11.799999999999997
1236,15.0,500.0,4.0,2.0,443.0,11.400000000000006
1237,15.0,500.0,4.0,2.0,437.0,12.599999999999994
1238,15.0,500.0,4.0,2.0,440.0,12.0
1239,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1240,15.0,500.0,4.0,2.0,443.0,11.400000000000006
1241,15.0,500.0,4.0,2.0,446.0,10.799999999999997
1242,15.0,500.0,4.0,2.0,445.0,11.0
1243,15.0,500.0,4.0,2.0,444.0,11.200000000000003
1244,15.0,500.0,4.0,2.0,446.0,10.799999999999997
1245,15.0,500.0,4.0,2.0,435.0,13.0
1246,15.0,500.0,4.0,2.0,443.0,11.400000000000006
1247,15.0,500.0,4.0,2.0,439.0,12.200000000000003
1248,15.0,500.0,4.0,2.0,440.0,12.0
1249,15.0,500.0,4.0,2.0,429.0,14.200000000000003
1250,15.0,500.0,4.0,2.0,445.0,11.0
1251,15.0,500.0,4.0,2.0,442.0,11.599999999999994
1252,15.0,500.0,4.0,2.0,438.0,12.400000000000006
1253,15.0,500.0,4.0,2.0,436.0,12.799999999999997
1254,15.0,500.0,4.0,2.0,437.0,12.599999999999994
1255,15.0,500.0,4.0,2.0,444.0,11.200000000000003
1256,15.0,500.0,4.0,2.0,434.0,13.200000000000003
1257,15.0,500.0,4.0,2.0,440.0,12.0
1258,15.0,500.0,4.0,2.0,443.0,11.400000000000006
1259,15.0,500.0,4.0,2.0,441.0,11.799999999999997
1260,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1261,15.0,500.0,4.0,3.0,392.0,21.599999999999994
1262,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1263,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1264,15.0,500.0,4.0,3.0,385.0,23.0
1265,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1266,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1267,15.0,500.0,4.0,3.0,394.0,21.200000000000003
1268,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1269,15.0,500.0,4.0,3.0,394.0,21.200000000000003
1270,15.0,500.0,4.0,3.0,390.0,22.0
1271,15.0,500.0,4.0,3.0,388.0,22.400000000000006
1272,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1273,15.0,500.0,4.0,3.0,399.0,20.200000000000003
1274,15.0,500.0,4.0,3.0,391.0,21.799999999999997
1275,15.0,500.0,4.0,3.0,392.0,21.599999999999994
1276,15.0,500.0,4.0,3.0,396.0,20.799999999999997
1277,15.0,500.0,4.0,3.0,388.0,22.400000000000006
1278,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1279,15.0,500.0,4.0,3.0,384.0,23.200000000000003
1280,15.0,500.0,4.0,3.0,391.0,21.799999999999997
1281,15.0,500.0,4.0,3.0,383.0,23.400000000000006
1282,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1283,15.0,500.0,4.0,3.0,394.0,21.200000000000003
1284,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1285,15.0,500.0,4.0,3.0,390.0,22.0
1286,15.0,500.0,4.0,3.0,399.0,20.200000000000003
1287,15.0,500.0,4.0,3.0,397.0,20.599999999999994
1288,15.0,500.0,4.0,3.0,384.0,23.200000000000003
1289,15.0,500.0,4.0,3.0,399.0,20.200000000000003
1290,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1291,15.0,500.0,4.0,3.0,395.0,21.0
1292,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1293,15.0,500.0,4.0,3.0,390.0,22.0
1294,15.0,500.0,4.0,3.0,384.0,23.200000000000003
1295,15.0,500.0,4.0,3.0,399.0,20.200000000000003
1296,15.0,500.0,4.0,3.0,400.0,20.0
1297,15.0,500.0,4.0,3.0,393.0,21.400000000000006
1298,15.0,500.0,4.0,3.0,391.0,21.799999999999997
1299,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1300,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1301,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1302,15.0,500.0,4.0,3.0,402.0,19.599999999999994
1303,15.0,500.0,4.0,3.0,390.0,22.0
1304,15.0,500.0,4.0,3.0,390.0,22.0
1305,15.0,500.0,4.0,3.0,392.0,21.599999999999994
1306,15.0,500.0,4.0,3.0,388.0,22.400000000000006
1307,15.0,500.0,4.0,3.0,383.0,23.400000000000006
1308,15.0,500.0,4.0,3.0,388.0,22.400000000000006
1309,15.0,500.0,4.0,3.0,400.0,20.0
1310,15.0,500.0,4.0,3.0,390.0,22.0
1311,15.0,500.0,4.0,3.0,398.0,20.400000000000006
1312,15.0,500.0,4.0,3.0,392.0,21.599999999999994
1313,15.0,500.0,4.0,3.0,398.0,20.400000000000006
1314,15.0,500.0,4.0,3.0,388.0,22.400000000000006
1315,15.0,500.0,4.0,3.0,378.0,24.400000000000006
1316,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1317,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1318,15.0,500.0,4.0,3.0,388.0,22.400000000000006
1319,15.0,500.0,4.0,3.0,396.0,20.799999999999997
1320,15.0,500.0,4.0,3.0,391.0,21.799999999999997
1321,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1322,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1323,15.0,500.0,4.0,3.0,391.0,21.799999999999997
1324,15.0,500.0,4.0,3.0,390.0,22.0
1325,15.0,500.0,4.0,3.0,392.0,21.599999999999994
1326,15.0,500.0,4.0,3.0,396.0,20.799999999999997
1327,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1328,15.0,500.0,4.0,3.0,382.0,23.599999999999994
1329,15.0,500.0,4.0,3.0,398.0,20.400000000000006
1330,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1331,15.0,500.0,4.0,3.0,390.0,22.0
1332,15.0,500.0,4.0,3.0,394.0,21.200000000000003
1333,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1334,15.0,500.0,4.0,3.0,386.0,22.799999999999997
1335,15.0,500.0,4.0,3.0,384.0,23.200000000000003
1336,15.0,500.0,4.0,3.0,397.0,20.599999999999994
1337,15.0,500.0,4.0,3.0,395.0,21.0
1338,15.0,500.0,4.0,3.0,390.0,22.0
1339,15.0,500.0,4.0,3.0,382.0,23.599999999999994
1340,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1341,15.0,500.0,4.0,3.0,393.0,21.400000000000006
1342,15.0,500.0,4.0,3.0,402.0,19.599999999999994
1343,15.0,500.0,4.0,3.0,381.0,23.799999999999997
1344,15.0,500.0,4.0,3.0,390.0,22.0
1345,15.0,500.0,4.0,3.0,387.0,22.599999999999994
1346,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1347,15.0,500.0,4.0,3.0,389.0,22.200000000000003
1348,15.0,500.0,4.0,3.0,391.0,21.799999999999997
1349,15.0,500.0,4.0,3.0,393.0,21.400000000000006
1350,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1351,15.0,700.0,4.0,1.0,490.0,30.0
1352,15.0,700.0,4.0,1.0,478.0,31.714285714285708
1353,15.0,700.0,4.0,1.0,480.0,31.42857142857143
1354,15.0,700.0,4.0,1.0,477.0,31.85714285714286
1355,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1356,15.0,700.0,4.0,1.0,483.0,31.0
1357,15.0,700.0,4.0,1.0,488.0,30.285714285714292
1358,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1359,15.0,700.0,4.0,1.0,476.0,32.0
1360,15.0,700.0,4.0,1.0,475.0,32.14285714285714
1361,15.0,700.0,4.0,1.0,481.0,31.285714285714292
1362,15.0,700.0,4.0,1.0,468.0,33.14285714285714
1363,15.0,700.0,4.0,1.0,480.0,31.42857142857143
1364,15.0,700.0,4.0,1.0,469.0,33.0
1365,15.0,700.0,4.0,1.0,485.0,30.714285714285708
1366,15.0,700.0,4.0,1.0,484.0,30.85714285714286
1367,15.0,700.0,4.0,1.0,477.0,31.85714285714286
1368,15.0,700.0,4.0,1.0,481.0,31.285714285714292
1369,15.0,700.0,4.0,1.0,475.0,32.14285714285714
1370,15.0,700.0,4.0,1.0,467.0,33.28571428571429
1371,15.0,700.0,4.0,1.0,476.0,32.0
1372,15.0,700.0,4.0,1.0,476.0,32.0
1373,15.0,700.0,4.0,1.0,476.0,32.0
1374,15.0,700.0,4.0,1.0,488.0,30.285714285714292
1375,15.0,700.0,4.0,1.0,476.0,32.0
1376,15.0,700.0,4.0,1.0,472.0,32.57142857142857
1377,15.0,700.0,4.0,1.0,476.0,32.0
1378,15.0,700.0,4.0,1.0,476.0,32.0
1379,15.0,700.0,4.0,1.0,475.0,32.14285714285714
1380,15.0,700.0,4.0,1.0,485.0,30.714285714285708
1381,15.0,700.0,4.0,1.0,485.0,30.714285714285708
1382,15.0,700.0,4.0,1.0,480.0,31.42857142857143
1383,15.0,700.0,4.0,1.0,475.0,32.14285714285714
1384,15.0,700.0,4.0,1.0,475.0,32.14285714285714
1385,15.0,700.0,4.0,1.0,472.0,32.57142857142857
1386,15.0,700.0,4.0,1.0,477.0,31.85714285714286
1387,15.0,700.0,4.0,1.0,476.0,32.0
1388,15.0,700.0,4.0,1.0,476.0,32.0
1389,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1390,15.0,700.0,4.0,1.0,478.0,31.714285714285708
1391,15.0,700.0,4.0,1.0,471.0,32.71428571428571
1392,15.0,700.0,4.0,1.0,477.0,31.85714285714286
1393,15.0,700.0,4.0,1.0,476.0,32.0
1394,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1395,15.0,700.0,4.0,1.0,474.0,32.28571428571429
1396,15.0,700.0,4.0,1.0,478.0,31.714285714285708
1397,15.0,700.0,4.0,1.0,482.0,31.14285714285714
1398,15.0,700.0,4.0,1.0,474.0,32.28571428571429
1399,15.0,700.0,4.0,1.0,488.0,30.285714285714292
1400,15.0,700.0,4.0,1.0,488.0,30.285714285714292
1401,15.0,700.0,4.0,1.0,483.0,31.0
1402,15.0,700.0,4.0,1.0,474.0,32.28571428571429
1403,15.0,700.0,4.0,1.0,485.0,30.714285714285708
1404,15.0,700.0,4.0,1.0,482.0,31.14285714285714
1405,15.0,700.0,4.0,1.0,481.0,31.285714285714292
1406,15.0,700.0,4.0,1.0,474.0,32.28571428571429
1407,15.0,700.0,4.0,1.0,486.0,30.57142857142857
1408,15.0,700.0,4.0,1.0,480.0,31.42857142857143
1409,15.0,700.0,4.0,1.0,484.0,30.85714285714286
1410,15.0,700.0,4.0,1.0,478.0,31.714285714285708
1411,15.0,700.0,4.0,1.0,483.0,31.0
1412,15.0,700.0,4.0,1.0,476.0,32.0
1413,15.0,700.0,4.0,1.0,486.0,30.57142857142857
1414,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1415,15.0,700.0,4.0,1.0,482.0,31.14285714285714
1416,15.0,700.0,4.0,1.0,470.0,32.85714285714286
1417,15.0,700.0,4.0,1.0,494.0,29.42857142857143
1418,15.0,700.0,4.0,1.0,477.0,31.85714285714286
1419,15.0,700.0,4.0,1.0,483.0,31.0
1420,15.0,700.0,4.0,1.0,472.0,32.57142857142857
1421,15.0,700.0,4.0,1.0,473.0,32.42857142857143
1422,15.0,700.0,4.0,1.0,484.0,30.85714285714286
1423,15.0,700.0,4.0,1.0,482.0,31.14285714285714
1424,15.0,700.0,4.0,1.0,479.0,31.57142857142857
1425,15.0,700.0,4.0,1.0,480.0,31.42857142857143
1426,15.0,700.0,4.0,1.0,484.0,30.85714285714286
1427,15.0,700.0,4.0,1.0,481.0,31.285714285714292
1428,15.0,700.0,4.0,1.0,477.0,31.85714285714286
1429,15.0,700.0,4.0,1.0,474.0,32.28571428571429
1430,15.0,700.0,4.0,1.0,481.0,31.285714285714292
